month,pincode,mbu_demand
2025-03,458330,123
2025-03,458336,31
2025-03,458339,192
2025-03,458389,218
2025-03,458441,939
2025-03,458468,56
2025-03,458470,55
2025-03,458553,158
2025-03,458556,170
2025-03,458558,278
2025-03,458664,268
2025-03,458667,423
2025-03,458669,152
2025-03,458771,24
2025-03,458775,282
2025-03,458778,107
2025-03,458880,461
2025-03,458883,402
2025-03,458888,394
2025-03,458895,296
2025-03,458990,309
2025-03,460001,753
2025-03,460004,110
2025-03,460110,186
2025-03,460220,616
2025-03,460225,217
2025-03,460330,490
2025-03,460440,355
2025-03,460443,105
2025-03,460447,56
2025-03,460449,159
2025-03,460551,115
2025-03,460553,43
2025-03,460554,67
2025-03,460557,63
2025-03,460661,190
2025-03,460663,114
2025-03,460665,38
2025-03,460666,60
2025-03,460668,105
2025-03,461001,775
2025-03,461110,17
2025-03,461111,736
2025-03,461115,144
2025-03,461116,90
2025-03,461122,19
2025-03,461221,234
2025-03,461223,463
2025-03,461228,948
2025-03,461251,14
2025-03,461331,1272
2025-03,461441,511
2025-03,461551,13
2025-03,461661,437
2025-03,461668,172
2025-03,461771,310
2025-03,461775,501
2025-03,461881,42
2025-03,461990,349
2025-03,462001,1066
2025-03,462002,34
2025-03,462003,453
2025-03,462004,54
2025-03,462008,207
2025-03,462010,670
2025-03,462011,35
2025-03,462016,192
2025-03,462021,35
2025-03,462022,626
2025-03,462023,530
2025-03,462024,58
2025-03,462026,118
2025-03,462030,505
2025-03,462036,135
2025-03,462037,169
2025-03,462038,660
2025-03,462039,71
2025-03,462041,129
2025-03,462042,403
2025-03,462043,183
2025-03,462044,195
2025-03,462046,286
2025-03,462047,58
2025-03,462101,217
2025-03,462420,217
2025-03,463106,285
2025-03,463111,146
2025-03,464001,916
2025-03,464111,227
2025-03,464113,118
2025-03,464114,745
2025-03,464220,108
2025-03,464221,1051
2025-03,464224,387
2025-03,464226,97
2025-03,464228,861
2025-03,464258,135
2025-03,464331,410
2025-03,464337,122
2025-03,464551,532
2025-03,464651,89
2025-03,464661,70
2025-03,464665,211
2025-03,464668,249
2025-03,464671,132
2025-03,464672,55
2025-03,464770,196
2025-03,464774,177
2025-03,464776,83
2025-03,464881,266
2025-03,464884,288
2025-03,464886,199
2025-03,464986,128
2025-03,464990,158
2025-03,464993,178
2025-03,465001,997
2025-03,465106,180
2025-03,465110,110
2025-03,465113,149
2025-03,465116,394
2025-03,465220,207
2025-03,465223,250
2025-03,465226,567
2025-03,465227,251
2025-03,465230,270
2025-03,465331,136
2025-03,465333,726
2025-03,465335,188
2025-03,465337,864
2025-03,465339,234
2025-03,465440,190
2025-03,465441,926
2025-03,465445,558
2025-03,465447,781
2025-03,465449,85
2025-03,465550,418
2025-03,465661,900
2025-03,465667,446
2025-03,465669,785
2025-03,465674,1260
2025-03,465677,365
2025-03,465679,1106
2025-03,465680,612
2025-03,465683,649
2025-03,465685,343
2025-03,465687,694
2025-03,465689,388
2025-03,465691,878
2025-03,465693,721
2025-03,465697,924
2025-03,466001,705
2025-03,466111,248
2025-03,466113,92
2025-03,466114,125
2025-03,466115,552
2025-03,466116,604
2025-03,466118,65
2025-03,466120,132
2025-03,466125,57
2025-03,466221,86
2025-03,466331,711
2025-03,466445,209
2025-03,466446,296
2025-03,466448,64
2025-03,466554,106
2025-03,466651,119
2025-03,466661,162
2025-03,466665,105
2025-03,470001,916
2025-03,470002,832
2025-03,470004,424
2025-03,470051,179
2025-03,470111,72
2025-03,470113,461
2025-03,470115,432
2025-03,470117,437
2025-03,470118,260
2025-03,470119,641
2025-03,470120,273
2025-03,470125,237
2025-03,470221,288
2025-03,470223,249
2025-03,470226,447
2025-03,470227,677
2025-03,470228,248
2025-03,470229,146
2025-03,470232,474
2025-03,470235,235
2025-03,470335,1451
2025-03,470337,274
2025-03,470339,526
2025-03,470441,363
2025-03,470442,340
2025-03,470661,1021
2025-03,470663,484
2025-03,470664,811
2025-03,470666,637
2025-03,470672,222
2025-03,470673,626
2025-03,470675,143
2025-03,470771,190
2025-03,470772,589
2025-03,470775,1721
2025-03,470880,1211
2025-03,470881,281
2025-03,471001,920
2025-03,471101,126
2025-03,471105,434
2025-03,471111,249
2025-03,471201,671
2025-03,471202,50
2025-03,471301,431
2025-03,471311,862
2025-03,471313,926
2025-03,471315,425
2025-03,471318,285
2025-03,471405,758
2025-03,471408,337
2025-03,471411,215
2025-03,471501,391
2025-03,471510,187
2025-03,471515,750
2025-03,471525,873
2025-03,471606,352
2025-03,471625,469
2025-03,472001,1302
2025-03,472005,163
2025-03,472010,428
2025-03,472101,322
2025-03,472111,793
2025-03,472115,1145
2025-03,472118,824
2025-03,472221,663
2025-03,472246,560
2025-03,472331,302
2025-03,472337,791
2025-03,472338,739
2025-03,472339,195
2025-03,472442,313
2025-03,472445,230
2025-03,472446,154
2025-03,472447,503
2025-03,473001,1657
2025-03,473101,909
2025-03,473105,1206
2025-03,473110,541
2025-03,473111,241
2025-03,473115,500
2025-03,473118,126
2025-03,473222,774
2025-03,473226,466
2025-03,473249,41
2025-03,473287,2101
2025-03,473330,480
2025-03,473331,854
2025-03,473335,557
2025-03,473440,329
2025-03,473443,1209
2025-03,473446,875
2025-03,473551,1631
2025-03,473585,692
2025-03,473638,27
2025-03,473660,527
2025-03,473662,236
2025-03,473665,240
2025-03,473670,551
2025-03,473770,514
2025-03,473774,291
2025-03,473775,1403
2025-03,473781,429
2025-03,473793,369
2025-03,473865,226
2025-03,473880,420
2025-03,473885,671
2025-03,473990,623
2025-03,473995,783
2025-03,474001,1519
2025-03,474002,114
2025-03,474003,473
2025-03,474004,178
2025-03,474005,162
2025-03,474006,949
2025-03,474009,207
2025-03,474010,378
2025-03,474011,282
2025-03,474012,323
2025-03,474020,204
2025-03,475001,253
2025-03,475002,156
2025-03,475005,72
2025-03,475110,809
2025-03,475115,58
2025-03,475220,630
2025-03,475330,523
2025-03,475335,178
2025-03,475336,194
2025-03,475661,748
2025-03,475671,119
2025-03,475673,153
2025-03,475675,437
2025-03,475682,128
2025-03,475685,114
2025-03,475686,159
2025-03,476001,3556
2025-03,476111,1531
2025-03,476115,946
2025-03,476134,345
2025-03,476219,1018
2025-03,476221,1576
2025-03,476224,1202
2025-03,476228,251
2025-03,476229,2064
2025-03,476332,795
2025-03,476335,457
2025-03,476337,1138
2025-03,476339,447
2025-03,476355,346
2025-03,476444,881
2025-03,476554,402
2025-03,477001,990
2025-03,477105,164
2025-03,477111,206
2025-03,477116,441
2025-03,477117,205
2025-03,477222,141
2025-03,477227,134
2025-03,477331,98
2025-03,477332,61
2025-03,477333,73
2025-03,477335,77
2025-03,477441,171
2025-03,477445,275
2025-03,477446,68
2025-03,477447,248
2025-03,477449,69
2025-03,477555,229
2025-03,477557,417
2025-03,477566,58
2025-03,477660,280
2025-03,480001,720
2025-03,480105,46
2025-03,480106,163
2025-03,480107,151
2025-03,480108,117
2025-03,480109,29
2025-03,480110,81
2025-03,480111,222
2025-03,480115,211
2025-03,480221,301
2025-03,480223,148
2025-03,480224,215
2025-03,480331,136
2025-03,480334,232
2025-03,480337,59
2025-03,480338,56
2025-03,480441,224
2025-03,480447,63
2025-03,480449,70
2025-03,480551,131
2025-03,480554,33
2025-03,480555,71
2025-03,480557,64
2025-03,480559,138
2025-03,480661,864
2025-03,480667,557
2025-03,480771,184
2025-03,480880,151
2025-03,480881,185
2025-03,480882,377
2025-03,480884,541
2025-03,480886,312
2025-03,480887,245
2025-03,480888,179
2025-03,480990,348
2025-03,480991,309
2025-03,480994,334
2025-03,480996,287
2025-03,480997,503
2025-03,480999,335
2025-03,481001,579
2025-03,481051,432
2025-03,481102,101
2025-03,481105,245
2025-03,481111,230
2025-03,481115,565
2025-03,481116,137
2025-03,481117,132
2025-03,481222,356
2025-03,481224,145
2025-03,481226,424
2025-03,481331,657
2025-03,481332,182
2025-03,481335,328
2025-03,481337,255
2025-03,481441,411
2025-03,481445,424
2025-03,481449,533
2025-03,481551,87
2025-03,481556,179
2025-03,481661,608
2025-03,481662,116
2025-03,481663,66
2025-03,481664,155
2025-03,481665,175
2025-03,481666,46
2025-03,481668,251
2025-03,481672,262
2025-03,481768,210
2025-03,481771,209
2025-03,481776,206
2025-03,481778,455
2025-03,481879,237
2025-03,481880,442
2025-03,481882,317
2025-03,481884,233
2025-03,481885,269
2025-03,481990,320
2025-03,481995,360
2025-03,481996,375
2025-03,481998,136
2025-03,482001,1555
2025-03,482002,458
2025-03,482003,608
2025-03,482004,293
2025-03,482005,310
2025-03,482007,43
2025-03,482008,140
2025-03,482009,140
2025-03,482010,26
2025-03,482011,72
2025-03,482020,46
2025-03,482021,106
2025-03,482051,206
2025-03,482056,53
2025-03,483001,203
2025-03,483105,84
2025-03,483110,165
2025-03,483113,288
2025-03,483119,390
2025-03,483220,107
2025-03,483222,219
2025-03,483225,328
2025-03,483330,162
2025-03,483331,160
2025-03,483332,135
2025-03,483334,206
2025-03,483336,213
2025-03,483440,173
2025-03,483442,182
2025-03,483501,1044
2025-03,483504,64
2025-03,483770,442
2025-03,483773,161
2025-03,483775,298
2025-03,483880,186
2025-03,483990,160
2025-03,484001,675
2025-03,484110,419
2025-03,484113,127
2025-03,484114,118
2025-03,484116,98
2025-03,484117,53
2025-03,484220,16
2025-03,484224,435
2025-03,484330,277
2025-03,484334,356
2025-03,484336,100
2025-03,484440,165
2025-03,484444,36
2025-03,484446,98
2025-03,484551,127
2025-03,484552,29
2025-03,484555,181
2025-03,484660,278
2025-03,484661,541
2025-03,484665,178
2025-03,484669,212
2025-03,484770,203
2025-03,484771,536
2025-03,484774,549
2025-03,484776,208
2025-03,484881,675
2025-03,484886,170
2025-03,485001,883
2025-03,485005,120
2025-03,485111,283
2025-03,485112,105
2025-03,485113,171
2025-03,485114,60
2025-03,485115,372
2025-03,485221,262
2025-03,485226,459
2025-03,485331,321
2025-03,485334,75
2025-03,485441,182
2025-03,485446,396
2025-03,485447,203
2025-03,485551,241
2025-03,485661,288
2025-03,485666,255
2025-03,485771,489
2025-03,485772,281
2025-03,485773,207
2025-03,485774,257
2025-03,485775,454
2025-03,485778,159
2025-03,485881,612
2025-03,486001,578
2025-03,486002,39
2025-03,486003,76
2025-03,486005,86
2025-03,486006,58
2025-03,486111,424
2025-03,486114,367
2025-03,486115,404
2025-03,486117,720
2025-03,486123,488
2025-03,486220,331
2025-03,486223,737
2025-03,486226,709
2025-03,486331,1565
2025-03,486333,467
2025-03,486335,1049
2025-03,486338,260
2025-03,486340,371
2025-03,486341,447
2025-03,486440,409
2025-03,486441,482
2025-03,486445,657
2025-03,486446,273
2025-03,486447,395
2025-03,486448,430
2025-03,486450,153
2025-03,486550,308
2025-03,486553,667
2025-03,486556,161
2025-03,486661,5485
2025-03,486666,957
2025-03,486669,1229
2025-03,486670,2524
2025-03,486771,2279
2025-03,486775,550
2025-03,486776,409
2025-03,486881,946
2025-03,486882,2059
2025-03,486884,67
2025-03,486885,77
2025-03,486886,3412
2025-03,486887,157
2025-03,486889,505
2025-03,486890,74
2025-03,486892,1154
2025-03,487001,445
2025-03,487110,78
2025-03,487114,96
2025-03,487118,130
2025-03,487221,355
2025-03,487225,155
2025-03,487330,153
2025-03,487334,61
2025-03,487337,63
2025-03,487441,116
2025-03,487551,194
2025-03,487555,58
2025-03,487661,210
2025-03,487770,88
2025-03,487771,48
2025-03,487881,40
2025-03,488001,665
2025-03,488051,83
2025-03,488058,228
2025-03,488101,11
2025-03,488220,477
2025-03,488222,290
2025-03,488333,486
2025-03,488441,472
2025-03,488442,733
2025-03,488446,542
2025-03,488448,890
2025-03,490001,136
2025-03,490006,193
2025-03,490009,15
2025-03,490011,141
2025-03,490020,48
2025-03,490021,101
2025-03,490022,10
2025-03,490023,304
2025-03,490024,125
2025-03,490025,90
2025-03,490026,104
2025-03,490036,129
2025-03,490042,122
2025-03,491001,435
2025-03,491107,150
2025-03,491111,170
2025-03,491221,107
2025-03,491222,104
2025-03,491223,147
2025-03,491225,156
2025-03,491226,171
2025-03,491227,195
2025-03,491228,159
2025-03,491229,112
2025-03,491331,150
2025-03,491332,115
2025-03,491335,373
2025-03,491336,154
2025-03,491337,152
2025-03,491338,42
2025-03,491340,153
2025-03,491441,386
2025-03,491444,71
2025-03,491445,161
2025-03,491557,77
2025-03,491558,88
2025-03,491559,337
2025-03,491661,89
2025-03,491665,82
2025-03,491666,135
2025-03,491668,80
2025-03,491771,117
2025-03,491881,109
2025-03,491885,83
2025-03,491888,141
2025-03,491993,132
2025-03,491995,604
2025-03,492001,660
2025-03,492003,15
2025-03,492004,44
2025-03,492006,81
2025-03,492007,61
2025-03,492008,65
2025-03,492009,145
2025-03,492010,66
2025-03,492011,39
2025-03,492013,187
2025-03,492014,49
2025-03,492015,119
2025-03,492099,163
2025-03,492101,50
2025-03,492109,45
2025-03,492112,86
2025-03,493101,127
2025-03,493111,105
2025-03,493113,34
2025-03,493114,97
2025-03,493116,93
2025-03,493118,234
2025-03,493195,28
2025-03,493196,19
2025-03,493221,175
2025-03,493222,115
2025-03,493225,163
2025-03,493228,152
2025-03,493229,69
2025-03,493331,56
2025-03,493332,134
2025-03,493335,93
2025-03,493338,113
2025-03,493344,133
2025-03,493441,99
2025-03,493445,440
2025-03,493449,142
2025-03,493526,162
2025-03,493551,178
2025-03,493554,82
2025-03,493555,35
2025-03,493558,347
2025-03,493559,110
2025-03,493661,193
2025-03,493662,55
2025-03,493663,175
2025-03,493770,101
2025-03,493773,250
2025-03,493776,30
2025-03,493778,82
2025-03,493881,28
2025-03,493885,86
2025-03,493888,53
2025-03,493889,158
2025-03,493890,57
2025-03,493891,30
2025-03,493992,66
2025-03,493996,58
2025-03,494001,300
2025-03,494005,41
2025-03,494010,141
2025-03,494111,196
2025-03,494114,109
2025-03,494115,141
2025-03,494122,69
2025-03,494221,40
2025-03,494222,67
2025-03,494223,52
2025-03,494224,84
2025-03,494226,299
2025-03,494228,50
2025-03,494229,27
2025-03,494230,27
2025-03,494331,51
2025-03,494333,37
2025-03,494334,115
2025-03,494335,42
2025-03,494336,54
2025-03,494337,118
2025-03,494347,28
2025-03,494441,247
2025-03,494442,148
2025-03,494444,635
2025-03,494446,53
2025-03,494447,236
2025-03,494448,186
2025-03,494449,152
2025-03,494450,287
2025-03,494551,26
2025-03,494552,83
2025-03,494553,92
2025-03,494556,83
2025-03,494635,25
2025-03,494661,504
2025-03,494665,64
2025-03,494669,49
2025-03,494670,88
2025-03,494771,23
2025-03,494776,74
2025-03,494777,29
2025-03,495001,552
2025-03,495004,134
2025-03,495006,118
2025-03,495009,49
2025-03,495112,85
2025-03,495113,108
2025-03,495115,320
2025-03,495116,66
2025-03,495117,89
2025-03,495118,53
2025-03,495119,265
2025-03,495220,71
2025-03,495223,41
2025-03,495224,242
2025-03,495330,194
2025-03,495334,328
2025-03,495335,120
2025-03,495442,158
2025-03,495445,1200
2025-03,495446,285
2025-03,495447,157
2025-03,495449,344
2025-03,495450,351
2025-03,495452,211
2025-03,495453,60
2025-03,495454,240
2025-03,495455,83
2025-03,495550,119
2025-03,495551,331
2025-03,495552,182
2025-03,495553,67
2025-03,495554,131
2025-03,495555,30
2025-03,495556,147
2025-03,495557,135
2025-03,495559,126
2025-03,495660,101
2025-03,495661,145
2025-03,495663,47
2025-03,495668,378
2025-03,495671,434
2025-03,495674,591
2025-03,495677,849
2025-03,495678,127
2025-03,495682,79
2025-03,495683,177
2025-03,495684,587
2025-03,495687,131
2025-03,495688,105
2025-03,495689,265
2025-03,495690,210
2025-03,495691,213
2025-03,495692,79
2025-03,495695,118
2025-03,496001,546
2025-03,496100,55
2025-03,496107,107
2025-03,496111,76
2025-03,496113,166
2025-03,496115,48
2025-03,496116,334
2025-03,496118,178
2025-03,496220,63
2025-03,496223,69
2025-03,496224,77
2025-03,496225,79
2025-03,496227,38
2025-03,496242,22
2025-03,496245,30
2025-03,496330,93
2025-03,496331,103
2025-03,496334,63
2025-03,496336,63
2025-03,496338,50
2025-03,496440,78
2025-03,496445,153
2025-03,496450,110
2025-03,496551,89
2025-03,496554,53
2025-03,496661,223
2025-03,496665,98
2025-03,497001,511
2025-03,497101,147
2025-03,497111,80
2025-03,497114,34
2025-03,497116,202
2025-03,497118,146
2025-03,497119,81
2025-03,497220,99
2025-03,497223,137
2025-03,497224,80
2025-03,497225,172
2025-03,497226,100
2025-03,497229,135
2025-03,497231,79
2025-03,497235,87
2025-03,497331,101
2025-03,497333,138
2025-03,497335,161
2025-03,497339,104
2025-03,497442,186
2025-03,497446,17
2025-03,497447,20
2025-03,497448,25
2025-03,497449,158
2025-03,497555,18
2025-03,497557,15
2025-03,497559,13
2025-03,497773,10
2025-03,497778,48
2025-03,500001,259
2025-03,500002,213
2025-03,500003,415
2025-03,500004,229
2025-03,500005,633
2025-03,500006,561
2025-03,500007,79
2025-03,500008,599
2025-03,500009,155
2025-03,500010,298
2025-03,500011,286
2025-03,500012,249
2025-03,500013,693
2025-03,500014,103
2025-03,500015,233
2025-03,500016,178
2025-03,500017,221
2025-03,500018,801
2025-03,500019,197
2025-03,500020,409
2025-03,500023,283
2025-03,500024,148
2025-03,500025,40
2025-03,500026,231
2025-03,500027,210
2025-03,500028,436
2025-03,500029,199
2025-03,500030,77
2025-03,500032,118
2025-03,500033,71
2025-03,500034,215
2025-03,500035,324
2025-03,500036,289
2025-03,500037,352
2025-03,500038,104
2025-03,500039,369
2025-03,500040,173
2025-03,500042,67
2025-03,500043,110
2025-03,500044,150
2025-03,500045,307
2025-03,500046,24
2025-03,500047,303
2025-03,500048,281
2025-03,500049,400
2025-03,500050,160
2025-03,500052,216
2025-03,500053,691
2025-03,500054,222
2025-03,500055,767
2025-03,500056,276
2025-03,500057,32
2025-03,500058,196
2025-03,500059,457
2025-03,500060,150
2025-03,500061,328
2025-03,500062,310
2025-03,500064,363
2025-03,500065,129
2025-03,500067,169
2025-03,500068,299
2025-03,500070,242
2025-03,500072,536
2025-03,500073,45
2025-03,500074,188
2025-03,500075,111
2025-03,500076,208
2025-03,500077,126
2025-03,500078,198
2025-03,500079,263
2025-03,500080,181
2025-03,500081,61
2025-03,500082,65
2025-03,500083,163
2025-03,500084,147
2025-03,500085,95
2025-03,500086,77
2025-03,500087,239
2025-03,500088,56
2025-03,500089,175
2025-03,500090,266
2025-03,500091,79
2025-03,500092,188
2025-03,500094,95
2025-03,500095,18
2025-03,500096,56
2025-03,500097,238
2025-03,500098,113
2025-03,500100,20
2025-03,500104,17
2025-03,501101,388
2025-03,501106,114
2025-03,501111,23
2025-03,501121,109
2025-03,501141,311
2025-03,501142,213
2025-03,501143,213
2025-03,501144,100
2025-03,501158,50
2025-03,501202,184
2025-03,501203,145
2025-03,501218,160
2025-03,501301,454
2025-03,501359,192
2025-03,501401,151
2025-03,501501,176
2025-03,501502,118
2025-03,501503,221
2025-03,501504,132
2025-03,501505,333
2025-03,501506,110
2025-03,501508,135
2025-03,501509,146
2025-03,501510,211
2025-03,501511,78
2025-03,501512,41
2025-03,502001,151
2025-03,502032,445
2025-03,502101,57
2025-03,502102,124
2025-03,502103,199
2025-03,502107,52
2025-03,502108,108
2025-03,502109,67
2025-03,502110,91
2025-03,502113,50
2025-03,502114,40
2025-03,502115,35
2025-03,502117,29
2025-03,502125,33
2025-03,502130,18
2025-03,502210,76
2025-03,502220,219
2025-03,502221,78
2025-03,502228,18
2025-03,502246,88
2025-03,502247,91
2025-03,502248,145
2025-03,502249,68
2025-03,502251,47
2025-03,502255,110
2025-03,502256,32
2025-03,502257,78
2025-03,502267,21
2025-03,502269,77
2025-03,502270,133
2025-03,502271,63
2025-03,502273,73
2025-03,502276,38
2025-03,502277,20
2025-03,502278,197
2025-03,502279,176
2025-03,502280,32
2025-03,502281,92
2025-03,502285,47
2025-03,502286,247
2025-03,502287,108
2025-03,502290,87
2025-03,502291,128
2025-03,502293,44
2025-03,502294,20
2025-03,502295,76
2025-03,502296,160
2025-03,502300,38
2025-03,502301,51
2025-03,502302,93
2025-03,502303,39
2025-03,502305,13
2025-03,502306,78
2025-03,502307,44
2025-03,502311,10
2025-03,502312,36
2025-03,502313,282
2025-03,502314,132
2025-03,502316,101
