pincode,bio_age_5_17,demo_age_5_17,age_5_17,mbu_rate,demo_rate,risk_category,ihs_score,strategy,state,district
176037,271.0,17.0,1.0,271.0,17.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176038,325.0,2.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176039,371.0,36.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176040,297.0,39.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176041,422.0,20.0,1.0,422.0,20.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176042,224.0,9.0,1.0,224.0,9.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176043,172.0,8.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176044,163.0,9.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176045,524.0,21.0,1.0,524.0,21.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176047,1437.0,66.0,2.0,718.5,33.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176048,155.0,10.0,1.0,155.0,10.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176049,251.0,38.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176051,703.0,84.0,1.0,703.0,84.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176052,929.0,63.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176053,307.0,17.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176054,326.0,25.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176055,56.0,5.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176056,1005.0,46.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176057,744.0,28.0,4.0,186.0,7.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176058,446.0,79.0,1.0,446.0,79.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176059,580.0,56.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176060,194.0,12.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176061,1930.0,120.0,4.0,482.5,30.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176062,6.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176063,385.0,25.0,3.0,128.33333333333334,8.333333333333334,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176064,455.0,37.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176065,73.0,2.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176066,85.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176071,68.0,3.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176073,88.0,6.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176075,25.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176076,280.0,14.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176077,337.0,6.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176081,242.0,38.0,2.0,121.0,19.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176082,240.0,15.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176083,696.0,43.0,1.0,696.0,43.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176084,277.0,11.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176085,330.0,8.0,1.0,330.0,8.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176086,257.0,32.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176087,293.0,28.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176088,401.0,26.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176089,25.0,2.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176090,368.0,38.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176091,167.0,9.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176092,309.0,27.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176093,100.0,45.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176094,71.0,9.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176095,399.0,44.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176096,456.0,36.0,1.0,456.0,36.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176097,87.0,9.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176098,107.0,21.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176101,219.0,20.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176102,354.0,33.0,2.0,177.0,16.5,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176103,531.0,54.0,1.0,531.0,54.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176107,353.0,34.0,3.0,117.66666666666667,11.333333333333334,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176108,172.0,20.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176109,93.0,7.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176110,378.0,30.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176111,263.0,34.0,1.0,263.0,34.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176115,485.0,42.0,1.0,485.0,42.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176120,1545.0,56.0,2.0,772.5,28.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176121,981.0,58.0,2.0,490.5,29.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176122,708.0,24.0,1.0,708.0,24.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176123,143.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176125,1402.0,121.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176126,548.0,40.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176128,256.0,13.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176200,521.0,66.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176201,1036.0,44.0,1.0,1036.0,44.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176202,963.0,54.0,3.0,321.0,18.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176203,220.0,12.0,1.0,220.0,12.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176204,550.0,125.0,2.0,275.0,62.5,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176205,447.0,40.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176206,1320.0,153.0,2.0,660.0,76.5,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176207,1170.0,187.0,3.0,390.0,62.333333333333336,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176208,621.0,57.0,1.0,621.0,57.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176209,1067.0,73.0,1.0,1067.0,73.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176210,350.0,42.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176211,423.0,24.0,2.0,211.5,12.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176213,20.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176214,358.0,23.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176215,1059.0,40.0,5.0,211.8,8.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176216,226.0,7.0,3.0,75.33333333333333,2.3333333333333335,Medium Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176217,424.0,37.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176218,171.0,3.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176219,205.0,16.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176225,277.0,13.0,3.0,92.33333333333333,4.333333333333333,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176301,426.0,155.0,1.0,426.0,155.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176302,833.0,82.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176303,509.0,118.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176304,154.0,22.0,1.0,154.0,22.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176305,38.0,10.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176306,403.0,111.0,1.0,403.0,111.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176307,0.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176308,366.0,57.0,2.0,183.0,28.5,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176309,686.0,71.0,2.0,343.0,35.5,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176310,1223.0,157.0,1.0,1223.0,157.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176311,1001.0,293.0,8.0,125.125,36.625,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176312,770.0,148.0,2.0,385.0,74.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176313,335.0,58.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176314,1829.0,413.0,3.0,609.6666666666666,137.66666666666666,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176315,475.0,66.0,1.0,475.0,66.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176316,1577.0,375.0,10.0,157.7,37.5,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176317,52.0,9.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176318,303.0,45.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176319,613.0,127.0,2.0,306.5,63.5,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176320,746.0,371.0,8.0,93.25,46.375,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176321,1220.0,254.0,6.0,203.33333333333334,42.333333333333336,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176323,618.0,79.0,4.0,154.5,19.75,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176324,735.0,123.0,5.0,147.0,24.6,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176325,192.0,23.0,4.0,48.0,5.75,Medium Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176330,1.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176401,888.0,68.0,3.0,296.0,22.666666666666668,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
176402,259.0,12.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176403,919.0,107.0,5.0,183.8,21.4,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
307501,485.0,50.0,15.0,32.333333333333336,3.3333333333333335,Medium Load,900.0,Maintain (Digital Nudges),Rajasthan,Jaipur
712409,1685.0,154.0,93.0,18.118279569892472,1.6559139784946237,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
307510,1282.0,63.0,120.0,10.683333333333334,0.525,Low Load,852.5,Maintain (Digital Nudges),Rajasthan,Jaipur
307511,2069.0,186.0,108.0,19.15740740740741,1.7222222222222223,Medium Load,900.0,Maintain (Digital Nudges),Rajasthan,Jaipur
307512,837.0,43.0,42.0,19.928571428571427,1.0238095238095237,Medium Load,900.0,Maintain (Digital Nudges),Rajasthan,Jaipur
307513,1084.0,102.0,111.0,9.765765765765765,0.918918918918919,Low Load,891.8918918918919,Maintain (Digital Nudges),Rajasthan,Jaipur
307514,2224.0,215.0,166.0,13.397590361445783,1.2951807228915662,Low Load,900.0,Maintain (Digital Nudges),Rajasthan,Jaipur
307515,1122.0,42.0,73.0,15.36986301369863,0.5753424657534246,Medium Load,857.5342465753424,Maintain (Digital Nudges),Rajasthan,Jaipur
712410,2769.0,279.0,103.0,26.883495145631066,2.70873786407767,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
712411,139.0,16.0,2.0,69.5,8.0,Medium Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
176501,191.0,14.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
176502,40.0,6.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
712429,51.0,13.0,9.0,5.666666666666667,1.4444444444444444,Low Load,900.0,Maintain (Digital Nudges),West Bengal,Kolkata
176601,674.0,31.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
307801,2429.0,359.0,74.0,32.82432432432432,4.851351351351352,Medium Load,900.0,Maintain (Digital Nudges),Rajasthan,Jaipur
307802,1953.0,184.0,102.0,19.147058823529413,1.803921568627451,Medium Load,900.0,Maintain (Digital Nudges),Rajasthan,Jaipur
307803,1132.0,143.0,116.0,9.758620689655173,1.2327586206896552,Low Load,900.0,Maintain (Digital Nudges),Rajasthan,Jaipur
832101,4231.0,298.0,107.0,39.54205607476636,2.7850467289719627,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
832102,1774.0,112.0,115.0,15.42608695652174,0.9739130434782609,Medium Load,897.3913043478261,Maintain (Digital Nudges),Bihar,Patna
832103,62.0,4.0,2.0,31.0,2.0,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
832104,4744.0,224.0,376.0,12.617021276595745,0.5957446808510638,Low Load,859.5744680851063,Maintain (Digital Nudges),Bihar,Patna
832105,3407.0,194.0,218.0,15.628440366972477,0.8899082568807339,Medium Load,888.9908256880734,Maintain (Digital Nudges),Bihar,Patna
832106,424.0,23.0,11.0,38.54545454545455,2.090909090909091,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
832107,1738.0,173.0,79.0,22.0,2.189873417721519,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
832108,2142.0,258.0,141.0,15.191489361702128,1.8297872340425532,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
832109,346.0,14.0,9.0,38.44444444444444,1.5555555555555556,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
832110,3372.0,178.0,201.0,16.776119402985074,0.8855721393034826,Medium Load,888.5572139303482,Maintain (Digital Nudges),Bihar,Patna
570001,1036.0,111.0,10.0,103.6,11.1,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570002,330.0,14.0,7.0,47.142857142857146,2.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570003,469.0,22.0,4.0,117.25,5.5,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570004,605.0,66.0,6.0,100.83333333333333,11.0,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570005,10.0,0.0,1.0,10.0,0.0,Low Load,800.0,Awareness (SMS Campaigns),Karnataka,Mysore
570006,17.0,7.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Mysore
570007,1518.0,301.0,13.0,116.76923076923077,23.153846153846153,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570008,2348.0,249.0,17.0,138.11764705882354,14.647058823529411,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570009,806.0,40.0,6.0,134.33333333333334,6.666666666666667,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570010,936.0,107.0,11.0,85.0909090909091,9.727272727272727,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570011,688.0,72.0,10.0,68.8,7.2,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570012,179.0,4.0,2.0,89.5,2.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570014,168.0,15.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Mysore
570015,533.0,47.0,9.0,59.22222222222222,5.222222222222222,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570016,1481.0,174.0,13.0,113.92307692307692,13.384615384615385,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570017,1228.0,326.0,14.0,87.71428571428571,23.285714285714285,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570018,811.0,76.0,10.0,81.1,7.6,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570019,3827.0,1033.0,59.0,64.86440677966101,17.508474576271187,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570020,181.0,10.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Mysore
570021,401.0,23.0,5.0,80.2,4.6,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570022,608.0,36.0,9.0,67.55555555555556,4.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570023,968.0,114.0,27.0,35.851851851851855,4.222222222222222,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570024,194.0,9.0,2.0,97.0,4.5,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570025,225.0,16.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Mysore
570026,1197.0,108.0,11.0,108.81818181818181,9.818181818181818,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570027,0.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Mysore
570028,473.0,90.0,2.0,236.5,45.0,High Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570029,157.0,51.0,2.0,78.5,25.5,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570030,56.0,11.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Mysore
570031,112.0,4.0,2.0,56.0,2.0,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570032,125.0,22.0,3.0,41.666666666666664,7.333333333333333,Medium Load,900.0,Maintain (Digital Nudges),Karnataka,Mysore
570033,42.0,12.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Karnataka,Mysore
832301,2676.0,177.0,179.0,14.949720670391061,0.9888268156424581,Low Load,898.8826815642458,Maintain (Digital Nudges),Bihar,Patna
832302,3520.0,144.0,179.0,19.664804469273744,0.8044692737430168,Medium Load,880.4469273743017,Maintain (Digital Nudges),Bihar,Patna
832303,3454.0,256.0,141.0,24.49645390070922,1.8156028368794326,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
832304,1358.0,100.0,53.0,25.62264150943396,1.8867924528301887,Medium Load,900.0,Maintain (Digital Nudges),Bihar,Patna
177001,1241.0,167.0,1.0,1241.0,167.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
177005,20.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177006,55.0,6.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177007,120.0,9.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177020,318.0,26.0,2.0,159.0,13.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
177021,46.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177022,111.0,43.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177023,281.0,5.0,1.0,281.0,5.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
177024,376.0,27.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177025,222.0,11.0,1.0,222.0,11.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
177026,358.0,19.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177027,170.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
177028,184.0,14.0,1.0,184.0,14.0,High Load,900.0,Maintain (Digital Nudges),Himachal Pradesh,Shimla
177029,336.0,11.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Himachal Pradesh,Shimla
